timestamp,Price,prediction
1994-08-25 00:00:00,218.08,215.9118439941193
1994-08-26 00:00:00,220.82,216.5622907958835
1994-08-29 00:00:00,220.72,217.83960355711844
1994-08-30 00:00:00,221.43,218.7037224899829
1994-08-31 00:00:00,221.04,219.52160574298802
1994-09-01 00:00:00,219.9,219.9771240200916
1994-09-02 00:00:00,218.97,219.9539868140641
1994-09-05 00:00:00,218.97,219.65879076984487
1994-09-06 00:00:00,219.12,219.4521535388914
1994-09-07 00:00:00,219.15,219.35250747722398
1994-09-08 00:00:00,220.54,219.29175523405678
1994-09-09 00:00:00,218.23,219.66622866383972
1994-09-12 00:00:00,217.13,219.2353600646878
1994-09-13 00:00:00,218.14,218.60375204528145
1994-09-14 00:00:00,218.94,218.464626431697
1994-09-15 00:00:00,222.41,218.6072385021879
1994-09-16 00:00:00,221.02,219.74806695153154
1994-09-19 00:00:00,221.05,220.12964686607205
1994-09-20 00:00:00,217.65,220.40575280625043
1994-09-21 00:00:00,216.52,219.57902696437532
1994-09-22 00:00:00,216.43,218.6613188750627
1994-09-23 00:00:00,215.46,217.9919232125439
1994-09-26 00:00:00,216.11,217.23234624878071
1994-09-27 00:00:00,216.37,216.8956423741465
1994-09-28 00:00:00,217.81,216.73794966190255
1994-09-29 00:00:00,216.9,217.05956476333176
1994-09-30 00:00:00,217.44,217.01169533433222
1994-10-03 00:00:00,217.31,217.14018673403254
1994-10-04 00:00:00,213.58,217.19113071382276
1994-10-05 00:00:00,213.05,216.1077914996759
1994-10-06 00:00:00,212.3,215.1904540497731
1994-10-07 00:00:00,213.43,214.32331783484116
1994-10-10 00:00:00,215.61,214.0553224843888
1994-10-11 00:00:00,219.31,214.52172573907217
1994-10-12 00:00:00,219.27,215.9582080173505
1994-10-13 00:00:00,219.91,216.95174561214534
1994-10-14 00:00:00,219.98,217.83922192850173
1994-10-17 00:00:00,219.96,218.4814553499512
1994-10-18 00:00:00,219.45,218.92501874496583
1994-10-19 00:00:00,221.04,219.08251312147604
1994-10-20 00:00:00,219.65,219.66975918503323
1994-10-21 00:00:00,218.66,219.66383142952327
1994-10-24 00:00:00,217.26,219.36268200066627
1994-10-25 00:00:00,217.21,218.73187740046637
1994-10-26 00:00:00,218.22,218.27531418032646
1994-10-27 00:00:00,219.44,218.25871992622848
1994-10-28 00:00:00,223.1,218.6131039483599
1994-10-31 00:00:00,222.28,219.95917276385194
1994-11-01 00:00:00,221.42,220.65542093469634
