date,rlg_price,rlv_price,vix_price,spread,rlg_return,rlv_return,vix_index,r_growth_(t-1),r_value_(t-1),p_growth_(t-1),p_value_(t-1),p_joint_(t-1),p_spread_(t-1),spread
datetime,float,float,float,float,float,float,float,float,float,float,float,float,float,float
T,,,,,,,,,,,,,,
7/29/1998 0:00,561.12,521.10,24.79,-1.80%,1.85%,0.05%,25.25%,-0.8851%,-1.4941%,24.5163%,9.8510%,4.72%,25.7808%,-1.7998%
7/30/1998 0:00,548.25,527.55,22.66,3.53%,-2.29%,1.24%,24.79%,1.8478%,0.0480%,91.5009%,50.5903%,49.67%,2.7533%,3.5314%
7/31/1998 0:00,544.79,520.03,24.80,-0.79%,-0.63%,-1.43%,22.66%,-2.2936%,1.2378%,3.9838%,84.6505%,3.44%,99.9915%,-0.7944%
8/3/1998 0:00,525.22,515.50,25.98,2.72%,-3.59%,-0.87%,24.80%,-0.6311%,-1.4255%,30.9198%,10.8972%,5.65%,19.8342%,2.7211%
8/4/1998 0:00,530.28,496.51,31.06,-4.65%,0.96%,-3.68%,25.98%,-3.5922%,-0.8711%,0.3144%,22.2752%,0.79%,99.8114%,-4.6472%
8/5/1998 0:00,536.99,498.31,29.83,-0.90%,1.27%,0.36%,31.06%,0.9634%,-3.6838%,75.9592%,0.0836%,0.69%,0.0000%,-0.9028%
8/6/1998 0:00,538.26,501.19,28.20,0.34%,0.24%,0.58%,29.83%,1.2654%,0.3625%,82.4547%,61.0625%,65.93%,16.7750%,0.3415%
8/7/1998 0:00,536.42,502.23,27.02,0.55%,-0.34%,0.21%,28.20%,0.2365%,0.5780%,56.2186%,67.8402%,55.49%,64.1372%,0.5493%
8/10/1998 0:00,528.42,498.10,28.75,0.67%,-1.49%,-0.82%,27.02%,-0.3418%,0.2075%,38.9788%,55.9527%,28.37%,72.0238%,0.6690%
8/11/1998 0:00,536.27,490.85,31.91,-2.94%,1.49%,-1.46%,28.75%,-1.4914%,-0.8223%,12.5643%,23.5251%,5.76%,76.1465%,-2.9411%
8/12/1998 0:00,531.03,498.17,28.55,2.47%,-0.98%,1.49%,31.91%,1.4856%,-1.4555%,86.4111%,10.4293%,6.62%,0.0862%,2.4684%
8/13/1998 0:00,525.68,494.88,29.92,0.35%,-1.01%,-0.66%,28.55%,-0.9771%,1.4913%,22.3863%,89.1786%,14.46%,99.5698%,0.3471%
8/14/1998 0:00,536.07,489.49,34.34,-3.07%,1.98%,-1.09%,29.92%,-1.0075%,-0.6604%,21.7073%,27.9391%,9.15%,64.3601%,-3.0656%
8/17/1998 0:00,545.03,497.00,31.86,-0.14%,1.67%,1.53%,34.34%,1.9765%,-1.0892%,92.9138%,17.1707%,10.63%,0.0544%,-0.1372%
8/18/1998 0:00,543.57,504.40,28.40,1.76%,-0.27%,1.49%,31.86%,1.6714%,1.5342%,89.2367%,89.8391%,90.86%,44.1318%,1.7568%
8/19/1998 0:00,540.39,502.11,28.69,0.13%,-0.59%,-0.45%,28.40%,-0.2679%,1.4889%,41.1355%,89.1415%,33.34%,96.9227%,0.1310%
8/20/1998 0:00,536.06,498.24,30.00,0.03%,-0.80%,-0.77%,28.69%,-0.5850%,-0.4540%,32.1554%,34.0907%,14.82%,55.4882%,0.0305%
8/21/1998 0:00,539.41,491.68,33.14,-1.94%,0.62%,-1.32%,30.00%,-0.8013%,-0.7707%,26.5484%,24.8882%,9.71%,51.2357%,-1.9416%
8/24/1998 0:00,543.15,493.96,31.80,-0.23%,0.69%,0.46%,33.14%,0.6249%,-1.3166%,67.3499%,12.7157%,7.93%,1.9255%,-0.2296%
8/25/1998 0:00,539.96,493.87,30.33,0.57%,-0.59%,-0.02%,31.80%,0.6934%,0.4637%,69.1892%,64.3030%,65.25%,40.2802%,0.5691%
8/26/1998 0:00,518.53,487.56,31.14,2.69%,-3.97%,-1.28%,30.33%,-0.5873%,-0.0182%,32.0934%,48.3554%,19.99%,72.7271%,2.6911%
8/27/1998 0:00,507.86,468.79,38.55,-1.79%,-2.06%,-3.85%,31.14%,-3.9688%,-1.2777%,0.1278%,13.4157%,0.57%,99.7913%,-1.7920%
8/28/1998 0:00,465.59,464.51,39.60,7.41%,-8.32%,-0.91%,38.55%,-2.0577%,-3.8498%,5.7677%,0.0513%,0.45%,2.8058%,7.4102%
8/31/1998 0:00,487.71,441.41,44.28,-9.72%,4.75%,-4.97%,39.60%,-8.3232%,-0.9130%,0.0000%,21.2327%,0.05%,100.0000%,-9.7239%
9/1/1998 0:00,486.44,452.33,36.48,2.73%,-0.26%,2.47%,44.28%,4.7510%,-4.9730%,99.9817%,0.0011%,0.38%,0.0000%,2.7343%
9/2/1998 0:00,482.89,451.72,36.76,0.59%,-0.73%,-0.13%,36.48%,-0.2604%,2.4739%,41.3551%,98.0658%,33.67%,99.8196%,0.5949%
9/3/1998 0:00,477.35,446.55,41.43,0.00%,-1.15%,-1.14%,36.76%,-0.7298%,-0.1349%,28.3460%,44.4357%,16.28%,73.6339%,0.0027%
9/4/1998 0:00,477.35,443.88,43.31,-0.60%,0.00%,-0.60%,41.43%,-1.1473%,-1.1445%,18.7381%,16.0042%,5.75%,50.0555%,-0.5979%
9/7/1998 0:00,504.86,443.88,43.31,-5.76%,5.76%,0.00%,43.31%,0.0000%,-0.5979%,49.1249%,29.7444%,18.18%,26.1626%,-5.7631%
9/8/1998 0:00,494.49,462.79,37.90,6.31%,-2.05%,4.26%,43.31%,5.7631%,0.0000%,99.9992%,48.9701%,46.64%,0.0000%,6.3142%
9/9/1998 0:00,480.69,457.32,39.66,1.61%,-2.79%,-1.18%,37.90%,-2.0540%,4.2602%,5.8000%,99.9828%,4.53%,100.0000%,1.6088%
9/10/1998 0:00,494.68,446.23,45.29,-5.34%,2.91%,-2.42%,39.66%,-2.7908%,-1.1820%,1.6682%,15.2452%,1.52%,95.6543%,-5.3354%
9/11/1998 0:00,503.98,458.65,43.74,0.90%,1.88%,2.78%,45.29%,2.9104%,-2.4250%,98.5150%,1.8864%,2.30%,0.0000%,0.9033%
9/14/1998 0:00,507.11,469.26,38.57,1.69%,0.62%,2.31%,43.74%,1.8800%,2.7833%,91.8733%,99.0080%,94.55%,83.1608%,1.6923%
9/15/1998 0:00,511.40,474.18,36.58,0.20%,0.85%,1.05%,38.57%,0.6211%,2.3133%,67.2445%,97.3299%,75.31%,96.4132%,0.2025%
9/16/1998 0:00,498.60,478.40,35.94,3.39%,-2.50%,0.89%,36.58%,0.8460%,1.0485%,73.1178%,80.5482%,78.11%,58.4776%,3.3929%
9/17/1998 0:00,499.56,467.24,39.23,-2.53%,0.19%,-2.33%,35.94%,-2.5029%,0.8900%,2.8035%,76.6463%,2.73%,99.9848%,-2.5253%
9/18/1998 0:00,502.59,469.00,38.63,-0.23%,0.61%,0.38%,39.23%,0.1925%,-2.3328%,54.9081%,2.2762%,2.50%,0.3561%,-0.2299%
9/21/1998 0:00,507.00,468.95,38.58,-0.89%,0.88%,-0.01%,38.63%,0.6065%,0.3767%,66.8478%,61.5209%,61.32%,40.2711%,-0.8881%
9/22/1998 0:00,523.97,470.72,36.62,-2.97%,3.35%,0.38%,38.58%,0.8775%,-0.0107%,73.8958%,48.6104%,45.13%,17.1714%,-2.9697%
9/23/1998 0:00,513.29,486.94,32.47,5.48%,-2.04%,3.45%,36.62%,3.3471%,0.3774%,99.3853%,61.5454%,67.81%,0.0777%,5.4841%
9/24/1998 0:00,514.53,476.04,34.66,-2.48%,0.24%,-2.24%,32.47%,-2.0383%,3.4458%,5.9392%,99.8073%,4.62%,100.0000%,-2.4800%
9/25/1998 0:00,516.54,476.13,34.55,-0.37%,0.39%,0.02%,34.66%,0.2416%,-2.2385%,56.3695%,2.7431%,2.74%,0.4110%,-0.3717%
9/28/1998 0:00,515.56,478.08,34.87,0.60%,-0.19%,0.41%,34.55%,0.3906%,0.0189%,60.7505%,49.6082%,43.69%,34.5517%,0.5993%
9/29/1998 0:00,500.36,479.09,36.08,3.16%,-2.95%,0.21%,34.87%,-0.1897%,0.4096%,43.4436%,62.5795%,35.12%,73.7848%,3.1595%
9/30/1998 0:00,480.06,465.94,40.95,1.31%,-4.06%,-2.74%,36.08%,-2.9483%,0.2113%,1.2336%,56.0780%,1.62%,99.9615%,1.3123%
10/1/1998 0:00,484.60,455.70,43.48,-3.14%,0.95%,-2.20%,40.95%,-4.0571%,-2.7448%,0.1024%,0.9427%,0.31%,91.8660%,-3.1434%
10/2/1998 0:00,474.44,465.80,40.47,4.31%,-2.10%,2.22%,43.48%,0.9457%,-2.1977%,75.5419%,2.9683%,2.86%,0.0405%,4.3129%
10/5/1998 0:00,472.43,460.02,42.81,-0.82%,-0.42%,-1.24%,40.47%,-2.0966%,2.2164%,5.4370%,96.7817%,4.32%,99.9998%,-0.8172%
10/6/1998 0:00,463.75,457.35,41.20,1.26%,-1.84%,-0.58%,42.81%,-0.4237%,-1.2409%,36.6325%,14.1003%,7.54%,19.1630%,1.2569%
10/7/1998 0:00,456.25,451.84,43.51,0.41%,-1.62%,-1.20%,41.20%,-1.8373%,-0.5804%,7.9527%,30.2595%,4.80%,90.9409%,0.4125%
10/8/1998 0:00,471.01,446.27,45.74,-4.47%,3.24%,-1.23%,43.51%,-1.6173%,-1.2048%,10.7079%,14.7949%,4.05%,66.9228%,-4.4678%
10/9/1998 0:00,482.10,455.58,42.20,-0.27%,2.35%,2.09%,45.74%,3.2351%,-1.2327%,99.2219%,14.2549%,8.86%,0.0001%,-0.2683%
10/12/1998 0:00,478.36,458.47,40.07,1.41%,-0.78%,0.63%,42.20%,2.3545%,2.0862%,96.0339%,95.9024%,95.43%,38.6934%,1.4101%
10/13/1998 0:00,484.64,458.73,40.23,-1.26%,1.31%,0.06%,40.07%,-0.7758%,0.6344%,27.1830%,69.5311%,17.97%,93.3234%,-1.2561%
10/14/1998 0:00,506.68,463.18,38.96,-3.58%,4.55%,0.97%,40.23%,1.3128%,0.0567%,83.3636%,50.8843%,49.99%,9.0229%,-3.5776%
10/15/1998 0:00,511.85,480.68,33.34,2.76%,1.02%,3.78%,38.96%,4.5477%,0.9701%,99.9675%,78.6704%,86.69%,0.0069%,2.7579%
10/16/1998 0:00,515.98,484.92,34.82,0.08%,0.81%,0.88%,33.34%,1.0204%,3.7782%,77.2761%,99.9241%,85.42%,99.8336%,0.0752%
10/19/1998 0:00,512.70,487.84,33.13,1.24%,-0.64%,0.60%,34.82%,0.8069%,0.8821%,72.1359%,76.4417%,75.48%,53.1311%,1.2378%
10/20/1998 0:00,520.37,493.83,33.11,-0.27%,1.50%,1.23%,33.13%,-0.6357%,0.6022%,30.7980%,68.5707%,21.13%,90.6052%,-0.2681%
10/21/1998 0:00,527.57,491.43,33.21,-1.87%,1.38%,-0.49%,33.11%,1.4960%,1.2279%,86.5821%,84.4512%,87.67%,38.7013%,-1.8696%
10/22/1998 0:00,524.99,492.06,31.53,0.62%,-0.49%,0.13%,33.21%,1.3836%,-0.4860%,84.6625%,33.1034%,23.35%,2.3143%,0.6172%
10/23/1998 0:00,527.03,488.04,32.27,-1.21%,0.39%,-0.82%,31.53%,-0.4890%,0.1282%,34.7923%,53.2939%,23.59%,74.4039%,-1.2056%
10/26/1998 0:00,523.69,488.59,32.38,0.75%,-0.63%,0.11%,32.27%,0.3886%,-0.8170%,60.6904%,23.6648%,14.85%,9.9309%,0.7464%
10/27/1998 0:00,526.35,485.67,32.95,-1.11%,0.51%,-0.60%,32.38%,-0.6337%,0.1127%,30.8496%,52.7721%,20.01%,78.6244%,-1.1056%
10/28/1998 0:00,535.56,485.78,32.42,-1.73%,1.75%,0.02%,32.95%,0.5079%,-0.5976%,64.1069%,29.7526%,19.79%,11.9196%,-1.7271%
10/29/1998 0:00,540.51,493.26,29.50,0.62%,0.92%,1.54%,32.42%,1.7498%,0.0226%,90.2915%,49.7346%,48.03%,3.2810%,0.6155%
10/30/1998 0:00,549.58,501.08,28.05,-0.09%,1.68%,1.59%,29.50%,0.9243%,1.5398%,75.0307%,89.9221%,82.28%,74.3454%,-0.0927%
11/2/1998 0:00,547.87,505.96,27.26,1.29%,-0.31%,0.97%,28.05%,1.6780%,1.5854%,89.3289%,90.5861%,91.14%,46.0079%,1.2850%
11/3/1998 0:00,552.39,506.52,27.76,-0.71%,0.83%,0.11%,27.26%,-0.3111%,0.9739%,39.8701%,78.7644%,31.53%,91.4202%,-0.7143%
11/4/1998 0:00,559.44,510.50,27.37,-0.49%,1.28%,0.79%,27.76%,0.8250%,0.1107%,72.5936%,52.7042%,52.06%,22.2932%,-0.4905%
11/5/1998 0:00,564.60,517.47,26.01,0.44%,0.92%,1.37%,27.37%,1.2763%,0.7858%,82.6663%,73.8612%,79.17%,30.0155%,0.4430%
11/6/1998 0:00,560.23,519.15,25.70,1.10%,-0.77%,0.32%,26.01%,0.9224%,1.3653%,74.9848%,87.0656%,81.68%,68.0915%,1.0987%
11/9/1998 0:00,561.97,513.33,28.09,-1.43%,0.31%,-1.12%,25.70%,-0.7740%,0.3247%,27.2274%,59.8281%,17.74%,87.8715%,-1.4316%
11/10/1998 0:00,559.03,509.60,28.17,-0.20%,-0.52%,-0.73%,28.09%,0.3106%,-1.1211%,58.4107%,16.4918%,10.12%,6.3467%,-0.2035%
11/11/1998 0:00,556.67,505.40,28.47,-0.40%,-0.42%,-0.82%,28.17%,-0.5232%,-0.7266%,33.8456%,26.0866%,12.12%,41.3623%,-0.4020%
11/12/1998 0:00,558.52,505.21,29.28,-0.37%,0.33%,-0.04%,28.47%,-0.4222%,-0.8242%,36.6750%,23.4772%,11.69%,33.3708%,-0.3699%
11/13/1998 0:00,564.10,510.16,29.03,-0.02%,1.00%,0.98%,29.28%,0.3323%,-0.0376%,59.0496%,47.7022%,40.22%,34.6229%,-0.0193%
11/16/1998 0:00,565.91,513.88,28.90,0.41%,0.32%,0.73%,29.03%,0.9991%,0.9798%,76.7885%,78.9088%,79.75%,49.1198%,0.4083%
11/17/1998 0:00,571.69,516.04,27.95,-0.60%,1.02%,0.42%,28.90%,0.3209%,0.7292%,58.7130%,72.2808%,60.27%,66.7618%,-0.6010%
11/18/1998 0:00,576.87,515.88,27.13,-0.94%,0.91%,-0.03%,27.95%,1.0214%,0.4203%,77.2987%,62.9246%,67.08%,26.0548%,-0.9371%
11/19/1998 0:00,581.40,518.15,25.50,-0.35%,0.79%,0.44%,27.13%,0.9061%,-0.0310%,74.5931%,47.9242%,43.97%,15.8758%,-0.3452%
11/20/1998 0:00,595.20,523.32,22.47,-1.38%,2.37%,1.00%,25.50%,0.7853%,0.4400%,71.5858%,63.5525%,65.74%,35.5976%,-1.3758%
11/23/1998 0:00,591.40,532.16,21.84,2.33%,-0.64%,1.69%,22.47%,2.3736%,0.9978%,96.1555%,79.3460%,86.74%,7.1212%,2.3277%
11/24/1998 0:00,593.09,531.29,23.28,-0.45%,0.29%,-0.16%,21.84%,-0.6384%,1.6892%,30.7248%,91.9776%,21.21%,99.3385%,-0.4492%
11/25/1998 0:00,593.09,533.45,22.15,0.41%,0.00%,0.41%,23.28%,0.2858%,-0.1635%,57.6787%,43.4804%,33.95%,31.5614%,0.4066%
11/26/1998 0:00,595.87,533.45,22.15,-0.47%,0.47%,0.00%,22.15%,0.0000%,0.4066%,49.1249%,62.4834%,43.43%,66.6937%,-0.4687%
11/27/1998 0:00,581.06,535.52,22.09,2.87%,-2.49%,0.39%,22.15%,0.4687%,0.0000%,62.9957%,48.9701%,43.58%,30.8273%,2.8735%
11/30/1998 0:00,590.67,523.60,26.01,-3.88%,1.65%,-2.23%,22.09%,-2.4854%,0.3880%,2.8894%,61.8877%,2.78%,99.8889%,-3.8797%
12/1/1998 0:00,589.89,524.50,24.97,0.30%,-0.13%,0.17%,26.01%,1.6539%,-2.2259%,88.9896%,2.8111%,2.78%,0.0018%,0.3039%
12/2/1998 0:00,577.48,522.96,25.43,1.81%,-2.10%,-0.29%,24.97%,-0.1321%,0.1719%,45.1617%,54.7611%,34.98%,62.6341%,1.8102%
12/3/1998 0:00,591.62,517.18,28.70,-3.55%,2.45%,-1.11%,25.43%,-2.1038%,-0.2936%,5.3773%,39.1939%,4.03%,97.2971%,-3.5538%
12/4/1998 0:00,598.70,526.77,25.31,0.66%,1.20%,1.85%,28.70%,2.4486%,-1.1052%,96.6045%,16.8261%,10.42%,0.0076%,0.6576%
12/7/1998 0:00,597.05,529.80,24.90,0.85%,-0.28%,0.58%,25.31%,1.1967%,1.8543%,81.0849%,93.8614%,87.49%,75.7665%,0.8508%
12/8/1998 0:00,597.31,525.69,25.58,-0.82%,0.04%,-0.78%,24.90%,-0.2756%,0.5752%,40.9090%,67.7568%,32.41%,81.7164%,-0.8193%
12/9/1998 0:00,585.65,526.06,25.66,2.02%,-1.95%,0.07%,25.58%,0.0435%,-0.7758%,50.4357%,24.7538%,14.92%,19.1022%,2.0225%
12/10/1998 0:00,588.07,519.91,26.81,-1.58%,0.41%,-1.17%,25.66%,-1.9521%,0.0704%,6.7475%,51.3457%,5.03%,98.4321%,-1.5823%
12/11/1998 0:00,573.63,517.57,27.72,2.01%,-2.46%,-0.45%,26.81%,0.4132%,-1.1691%,61.4034%,15.5038%,9.56%,4.5827%,2.0054%
12/14/1998 0:00,587.97,508.46,31.31,-4.26%,2.50%,-1.76%,27.72%,-2.4555%,-0.4501%,3.0417%,34.2126%,2.67%,98.3592%,-4.2600%
12/15/1998 0:00,586.29,514.02,29.42,1.38%,-0.29%,1.09%,31.31%,2.4999%,-1.7601%,96.8861%,6.4858%,4.50%,0.0003%,1.3792%
12/16/1998 0:00,594.01,514.79,29.96,-1.17%,1.32%,0.15%,29.42%,-0.2857%,1.0935%,40.6122%,81.5801%,32.57%,92.8867%,-1.1670%
12/17/1998 0:00,599.91,524.58,27.96,0.91%,0.99%,1.90%,29.96%,1.3168%,0.1498%,83.4376%,54.0200%,55.58%,10.6678%,0.9085%
12/18/1998 0:00,609.02,526.27,25.04,-1.20%,1.52%,0.32%,27.96%,0.9932%,1.9017%,76.6542%,94.3335%,84.28%,83.2992%,-1.1964%
12/21/1998 0:00,611.80,532.14,23.86,0.66%,0.46%,1.12%,25.04%,1.5186%,0.3222%,86.9467%,59.7464%,64.70%,10.1022%,0.6589%
12/22/1998 0:00,627.08,529.42,22.78,-3.01%,2.50%,-0.51%,23.86%,0.4565%,1.1154%,62.6458%,82.0693%,67.91%,75.8116%,-3.0087%
12/23/1998 0:00,625.21,536.65,20.21,1.66%,-0.30%,1.37%,22.78%,2.4975%,-0.5111%,96.8738%,32.3354%,22.56%,0.0673%,1.6639%
12/24/1998 0:00,625.21,536.98,21.48,0.06%,0.00%,0.06%,20.21%,-0.2982%,1.3656%,40.2475%,87.0712%,32.12%,96.1682%,0.0615%
12/25/1998 0:00,626.79,536.98,21.48,-0.25%,0.25%,0.00%,21.48%,0.0000%,0.0615%,49.1249%,51.0457%,37.13%,52.5499%,-0.2527%
12/28/1998 0:00,634.47,536.73,23.50,-1.27%,1.23%,-0.05%,21.48%,0.2527%,0.0000%,56.7002%,48.9701%,40.85%,39.3317%,-1.2718%
12/29/1998 0:00,630.87,543.17,22.18,1.77%,-0.57%,1.20%,23.50%,1.2253%,-0.0466%,81.6629%,47.4002%,43.44%,8.7533%,1.7673%
12/30/1998 0:00,632.99,540.38,23.34,-0.85%,0.34%,-0.51%,22.18%,-0.5674%,1.1999%,32.6332%,83.8786%,23.11%,96.9992%,-0.8497%
12/31/1998 0:00,632.99,540.09,24.42,-0.05%,0.00%,-0.05%,23.34%,0.3360%,-0.5137%,59.1584%,32.2592%,21.81%,18.2337%,-0.0537%
1/1/1999 0:00,630.95,540.09,24.42,0.32%,-0.32%,0.00%,24.42%,0.0000%,-0.0537%,49.1249%,47.1607%,33.56%,47.6600%,0.3223%
1/4/1999 0:00,630.95,540.16,26.17,0.01%,0.00%,0.01%,24.42%,-0.3223%,0.0000%,39.5462%,48.9701%,26.38%,63.3716%,0.0130%
1/5/1999 0:00,639.11,546.53,24.46,-0.11%,1.29%,1.18%,26.17%,0.0000%,0.0130%,49.1249%,49.4075%,35.69%,50.4896%,-0.1140%
1/6/1999 0:00,652.80,558.22,23.34,0.00%,2.14%,2.14%,24.46%,1.2933%,1.1793%,82.9932%,83.4491%,85.52%,45.1071%,-0.0031%
1/7/1999 0:00,650.72,558.61,24.37,0.39%,-0.32%,0.07%,23.34%,2.1420%,2.1389%,94.4567%,96.2798%,94.97%,49.8075%,0.3885%
1/8/1999 0:00,650.26,564.47,23.28,1.12%,-0.07%,1.05%,24.37%,-0.3186%,0.0699%,39.6524%,51.3282%,27.55%,65.9915%,1.1197%
1/11/1999 0:00,647.85,558.23,25.46,-0.73%,-0.37%,-1.11%,23.28%,-0.0707%,1.0490%,46.9997%,80.5616%,42.49%,88.3178%,-0.7348%
1/12/1999 0:00,635.13,548.64,28.10,0.25%,-1.96%,-1.72%,25.46%,-0.3706%,-1.1055%,38.1484%,16.8216%,8.92%,21.6470%,0.2455%
1/13/1999 0:00,632.68,545.59,30.11,-0.17%,-0.39%,-0.56%,28.10%,-1.9634%,-1.7179%,6.6366%,6.9503%,2.16%,60.2539%,-0.1702%
1/14/1999 0:00,623.11,533.64,32.98,-0.68%,-1.51%,-2.19%,30.11%,-0.3857%,-0.5559%,37.7141%,30.9867%,15.58%,42.7488%,-0.6777%
1/15/1999 0:00,639.06,546.05,29.24,-0.23%,2.56%,2.33%,32.98%,-1.5126%,-2.1903%,12.2362%,3.0108%,1.96%,23.4752%,-0.2342%
1/18/1999 0:00,644.00,546.05,29.24,-0.77%,0.77%,0.00%,29.24%,2.5597%,2.3255%,97.1900%,97.3932%,96.30%,40.0919%,-0.7730%
1/19/1999 0:00,644.00,549.71,29.24,0.67%,0.00%,0.67%,29.24%,0.7730%,0.0000%,71.2713%,48.9701%,45.45%,20.4736%,0.6703%
1/20/1999 0:00,646.31,550.47,28.60,-0.22%,0.36%,0.14%,29.24%,0.0000%,0.6703%,49.1249%,70.5867%,45.32%,76.1871%,-0.2204%
1/21/1999 0:00,632.21,543.92,30.92,0.99%,-2.18%,-1.19%,28.60%,0.3587%,0.1383%,59.8208%,53.6321%,48.60%,40.6596%,0.9917%
1/22/1999 0:00,627.79,539.39,31.95,-0.13%,-0.70%,-0.83%,30.92%,-2.1816%,-1.1899%,4.7653%,15.0876%,2.61%,85.4218%,-0.1330%
1/25/1999 0:00,634.10,540.31,31.13,-0.84%,1.01%,0.17%,31.95%,-0.6993%,-0.8323%,29.1303%,23.2668%,9.84%,44.3074%,-0.8353%
1/26/1999 0:00,648.16,542.63,29.23,-1.79%,2.22%,0.43%,31.13%,1.0053%,0.1700%,76.9311%,54.6981%,55.99%,18.6430%,-1.7879%
1/27/1999 0:00,647.92,533.71,29.73,-1.61%,-0.04%,-1.64%,29.23%,2.2173%,0.4294%,95.0642%,63.2136%,69.93%,2.8341%,-1.6068%
1/28/1999 0:00,661.77,540.34,28.11,-0.90%,2.14%,1.24%,29.73%,-0.0370%,-1.6438%,48.0110%,7.8269%,5.07%,4.3369%,-0.8954%
1/29/1999 0:00,669.66,544.67,26.25,-0.39%,1.19%,0.80%,28.11%,2.1376%,1.2422%,94.4192%,84.7401%,90.29%,16.9755%,-0.3909%
2/1/1999 0:00,666.85,541.87,27.67,-0.09%,-0.42%,-0.51%,26.25%,1.1923%,0.8013%,80.9938%,74.2885%,78.87%,33.8022%,-0.0945%
2/2/1999 0:00,661.80,536.67,28.16,-0.20%,-0.76%,-0.96%,27.67%,-0.4196%,-0.5141%,36.7473%,32.2465%,15.87%,45.9326%,-0.2023%
2/3/1999 0:00,666.81,541.92,27.88,0.22%,0.76%,0.98%,28.16%,-0.7573%,-0.9596%,27.6476%,20.1058%,8.47%,41.4088%,0.2212%
2/4/1999 0:00,651.30,534.87,29.48,1.03%,-2.33%,-1.30%,27.88%,0.7570%,0.9783%,70.8589%,78.8713%,75.65%,59.2541%,1.0251%
2/5/1999 0:00,642.79,533.59,29.67,1.07%,-1.31%,-0.24%,29.48%,-2.3260%,-1.3009%,3.7785%,12.9947%,2.17%,86.2190%,1.0673%
2/8/1999 0:00,644.73,535.17,30.27,-0.01%,0.30%,0.30%,29.67%,-1.3066%,-0.2393%,15.6768%,40.9699%,9.14%,87.1854%,-0.0057%
2/9/1999 0:00,626.58,527.55,31.36,1.39%,-2.82%,-1.42%,30.27%,0.3018%,0.2961%,58.1522%,58.8910%,52.51%,49.6966%,1.3913%
2/10/1999 0:00,631.08,528.36,30.45,-0.57%,0.72%,0.15%,31.36%,-2.8151%,-1.4238%,1.5934%,10.9226%,1.32%,93.0597%,-0.5653%
2/11/1999 0:00,650.52,538.11,27.42,-1.23%,3.08%,1.85%,30.45%,0.7188%,0.1535%,69.8622%,54.1456%,53.69%,27.3060%,-1.2344%
2/12/1999 0:00,636.85,529.31,29.76,0.47%,-2.10%,-1.64%,27.42%,3.0798%,1.8453%,98.9329%,93.7690%,95.62%,9.4041%,0.4660%
2/15/1999 0:00,642.07,529.31,29.76,-0.82%,0.82%,0.00%,29.76%,-2.1014%,-1.6354%,5.3970%,7.9325%,2.08%,68.9638%,-0.8197%
2/16/1999 0:00,642.05,534.53,29.65,0.99%,0.00%,0.99%,29.76%,0.8197%,0.0000%,72.4588%,48.9701%,45.61%,19.0922%,0.9893%
2/17/1999 0:00,630.30,529.77,30.65,0.94%,-1.83%,-0.89%,29.65%,-0.0031%,0.9862%,49.0311%,79.0649%,46.06%,85.3628%,0.9396%
2/18/1999 0:00,636.12,536.69,30.45,0.38%,0.92%,1.31%,30.65%,-1.8301%,-0.8905%,8.0338%,21.7888%,4.17%,84.1140%,0.3829%
2/19/1999 0:00,638.98,536.26,29.30,-0.53%,0.45%,-0.08%,30.45%,0.9234%,1.3062%,75.0092%,85.9815%,81.43%,65.7713%,-0.5297%
2/22/1999 0:00,656.61,549.02,25.87,-0.38%,2.76%,2.38%,29.30%,0.4496%,-0.0801%,62.4493%,46.2707%,39.24%,28.5796%,-0.3796%
2/23/1999 0:00,659.70,545.47,26.49,-1.12%,0.47%,-0.65%,25.87%,2.7591%,2.3794%,98.0296%,97.6573%,96.70%,34.2420%,-1.1172%
2/24/1999 0:00,649.39,540.00,27.21,0.56%,-1.56%,-1.00%,26.49%,0.4706%,-0.6466%,63.0489%,28.3334%,18.52%,11.6747%,0.5600%
2/25/1999 0:00,643.43,537.29,28.01,0.42%,-0.92%,-0.50%,27.21%,-1.5628%,-1.0028%,11.4846%,19.0957%,4.85%,72.4052%,0.4159%
2/26/1999 0:00,638.88,535.56,27.88,0.39%,-0.71%,-0.32%,28.01%,-0.9178%,-0.5019%,23.7477%,32.6183%,10.97%,67.0558%,0.3852%
3/1/1999 0:00,638.63,534.95,28.37,-0.07%,-0.04%,-0.11%,27.88%,-0.7071%,-0.3220%,28.9274%,38.2745%,14.80%,65.8614%,-0.0748%
3/2/1999 0:00,631.55,533.12,29.22,0.77%,-1.11%,-0.34%,28.37%,-0.0391%,-0.1139%,47.9478%,45.1371%,30.71%,46.7656%,0.7665%
3/3/1999 0:00,633.02,532.60,29.04,-0.33%,0.23%,-0.10%,29.22%,-1.1086%,-0.3421%,19.5326%,37.6272%,10.35%,79.2424%,-0.3303%
3/4/1999 0:00,642.12,540.49,26.67,0.04%,1.44%,1.48%,29.04%,0.2328%,-0.0975%,56.1073%,45.6857%,36.23%,36.1926%,0.0439%
3/5/1999 0:00,656.75,551.86,24.08,-0.17%,2.28%,2.10%,26.67%,1.4376%,1.4814%,85.6053%,89.0225%,89.01%,51.8018%,-0.1747%
3/8/1999 0:00,663.29,552.28,24.54,-0.92%,1.00%,0.08%,24.08%,2.2784%,2.1036%,95.5170%,96.0306%,95.30%,42.5579%,-0.9197%
